Value (kWh),Temp_avg,season,year,Time_of_day
0.93,76.2,весна,2017,день
1.102,76.2,весна,2017,день
1.259,76.2,весна,2017,день
1.7180000000000002,76.2,весна,2017,день
1.327,76.2,весна,2017,вечер
1.848,76.2,весна,2017,вечер
1.664,76.2,весна,2017,вечер
2.258,76.2,весна,2017,вечер
1.628,76.2,весна,2017,вечер
1.229,76.2,весна,2017,вечер
0.73,75.5,весна,2017,ночь
0.301,75.5,весна,2017,ночь
0.352,75.5,весна,2017,ночь
1.01,75.5,весна,2017,ночь
1.3,75.5,весна,2017,ночь
0.732,75.5,весна,2017,ночь
1.163,75.5,весна,2017,утро
0.485,75.5,весна,2017,утро
0.4429999999999999,75.5,весна,2017,утро
0.347,75.5,весна,2017,утро
0.322,75.5,весна,2017,утро
0.31,75.5,весна,2017,утро
0.275,75.5,весна,2017,день
0.431,75.5,весна,2017,день
1.203,75.5,весна,2017,день
1.487,75.5,весна,2017,день
1.367,75.5,весна,2017,день
1.286,75.5,весна,2017,день
1.631,75.5,весна,2017,вечер
1.497,75.5,весна,2017,вечер
1.256,75.5,весна,2017,вечер
1.211,75.5,весна,2017,вечер
1.149,75.5,весна,2017,вечер
0.545,75.5,весна,2017,вечер
0.725,71.1,весна,2017,ночь
0.361,71.1,весна,2017,ночь
0.684,71.1,весна,2017,ночь
1.462,71.1,весна,2017,ночь
1.245,71.1,весна,2017,ночь
1.097,71.1,весна,2017,ночь
1.332,71.1,весна,2017,утро
0.48,71.1,весна,2017,утро
0.742,71.1,весна,2017,утро
0.7909999999999999,71.1,весна,2017,утро
0.509,71.1,весна,2017,утро
0.4629999999999999,71.1,весна,2017,утро
0.416,71.1,весна,2017,день
0.351,71.1,весна,2017,день
0.949,71.1,весна,2017,день
1.462,71.1,весна,2017,день
1.151,71.1,весна,2017,день
1.39,71.1,весна,2017,день
2.232,71.1,весна,2017,вечер
1.875,71.1,весна,2017,вечер
1.444,71.1,весна,2017,вечер
0.937,71.1,весна,2017,вечер
0.991,71.1,весна,2017,вечер
0.664,71.1,весна,2017,вечер
0.47,63.0,весна,2017,ночь
0.432,63.0,весна,2017,ночь
0.311,63.0,весна,2017,ночь
0.2789999999999999,63.0,весна,2017,ночь
0.271,63.0,весна,2017,ночь
0.423,63.0,весна,2017,ночь
0.337,63.0,весна,2017,утро
0.268,63.0,весна,2017,утро
0.295,63.0,весна,2017,утро
0.481,63.0,весна,2017,утро
0.4479999999999999,63.0,весна,2017,утро
0.499,63.0,весна,2017,утро
0.315,63.0,весна,2017,день
0.287,63.0,весна,2017,день
0.259,63.0,весна,2017,день
0.233,63.0,весна,2017,день
0.348,63.0,весна,2017,день
0.562,63.0,весна,2017,день
0.522,63.0,весна,2017,вечер
0.298,63.0,весна,2017,вечер
0.31,63.0,весна,2017,вечер
0.514,63.0,весна,2017,вечер
0.355,63.0,весна,2017,вечер
0.312,63.0,весна,2017,вечер
0.264,67.3,весна,2017,ночь
0.305,67.3,весна,2017,ночь
0.326,67.3,весна,2017,ночь
0.284,67.3,весна,2017,ночь
0.3939999999999999,67.3,весна,2017,ночь
0.372,67.3,весна,2017,ночь
0.652,67.3,весна,2017,утро
0.297,67.3,весна,2017,утро
0.278,67.3,весна,2017,утро
0.273,67.3,весна,2017,утро
0.205,67.3,весна,2017,утро
0.239,67.3,весна,2017,утро
0.2769999999999999,67.3,весна,2017,день
0.254,67.3,весна,2017,день
0.216,67.3,весна,2017,день
0.252,67.3,весна,2017,день
0.298,67.3,весна,2017,день
0.247,67.3,весна,2017,день
0.317,67.3,весна,2017,вечер
0.8009999999999999,67.3,весна,2017,вечер
0.7859999999999999,67.3,весна,2017,вечер
0.942,67.3,весна,2017,вечер
0.779,67.3,весна,2017,вечер
0.364,67.3,весна,2017,вечер
0.293,74.9,весна,2017,ночь
0.29,74.9,весна,2017,ночь
0.326,74.9,весна,2017,ночь
0.89,74.9,весна,2017,ночь
0.67,74.9,весна,2017,ночь
0.467,74.9,весна,2017,ночь
0.888,74.9,весна,2017,утро
0.457,74.9,весна,2017,утро
0.376,74.9,весна,2017,утро
0.391,74.9,весна,2017,утро
0.265,74.9,весна,2017,утро
0.241,74.9,весна,2017,утро
0.321,74.9,весна,2017,день
0.369,74.9,весна,2017,день
0.285,74.9,весна,2017,день
0.72,74.9,весна,2017,день
0.7829999999999999,74.9,весна,2017,день
0.6629999999999999,74.9,весна,2017,день
1.0590000000000002,74.9,весна,2017,вечер
0.941,74.9,весна,2017,вечер
2.114,74.9,весна,2017,вечер
1.666,74.9,весна,2017,вечер
0.813,74.9,весна,2017,вечер
1.017,74.9,весна,2017,вечер
0.6809999999999999,79.5,весна,2017,ночь
0.303,79.5,весна,2017,ночь
0.289,79.5,весна,2017,ночь
0.981,79.5,весна,2017,ночь
1.546,79.5,весна,2017,ночь
1.444,79.5,весна,2017,ночь
1.681,79.5,весна,2017,утро
0.429,79.5,весна,2017,утро
0.257,79.5,весна,2017,утро
0.243,79.5,весна,2017,утро
0.28,79.5,весна,2017,утро
0.259,79.5,весна,2017,утро
0.23,79.5,весна,2017,день
0.26,79.5,весна,2017,день
1.376,79.5,весна,2017,день
1.822,79.5,весна,2017,день
1.413,79.5,весна,2017,день
1.819,79.5,весна,2017,день
2.123,79.5,весна,2017,вечер
2.184,79.5,весна,2017,вечер
0.794,79.5,весна,2017,вечер
1.252,79.5,весна,2017,вечер
1.069,79.5,весна,2017,вечер
0.42,79.5,весна,2017,вечер
0.591,68.0,весна,2017,ночь
0.287,68.0,весна,2017,ночь
0.303,68.0,весна,2017,ночь
0.43,68.0,весна,2017,ночь
0.369,68.0,весна,2017,ночь
0.359,68.0,весна,2017,ночь
0.626,68.0,весна,2017,утро
0.337,68.0,весна,2017,утро
0.235,68.0,весна,2017,утро
0.256,68.0,весна,2017,утро
0.26,68.0,весна,2017,утро
0.238,68.0,весна,2017,утро
0.237,68.0,весна,2017,день
0.332,68.0,весна,2017,день
0.257,68.0,весна,2017,день
0.344,68.0,весна,2017,день
0.299,68.0,весна,2017,день
1.331,68.0,весна,2017,день
2.343,68.0,весна,2017,вечер
1.194,68.0,весна,2017,вечер
1.645,68.0,весна,2017,вечер
1.567,68.0,весна,2017,вечер
1.19,68.0,весна,2017,вечер
0.322,68.0,весна,2017,вечер
0.708,81.4,весна,2017,ночь
0.304,81.4,весна,2017,ночь
0.282,81.4,весна,2017,ночь
1.149,81.4,весна,2017,ночь
1.516,81.4,весна,2017,ночь
0.7090000000000001,81.4,весна,2017,ночь
1.273,81.4,весна,2017,утро
1.157,81.4,весна,2017,утро
0.475,81.4,весна,2017,утро
0.354,81.4,весна,2017,утро
0.374,81.4,весна,2017,утро
0.336,81.4,весна,2017,утро
0.268,81.4,весна,2017,день
0.708,81.4,весна,2017,день
2.044,81.4,весна,2017,день
1.673,81.4,весна,2017,день
1.784,81.4,весна,2017,день
1.803,81.4,весна,2017,день
1.761,81.4,весна,2017,вечер
1.867,81.4,весна,2017,вечер
2.02,81.4,весна,2017,вечер
1.899,81.4,весна,2017,вечер
1.461,81.4,весна,2017,вечер
1.648,81.4,весна,2017,вечер
0.653,81.0,весна,2017,ночь
0.6890000000000001,81.0,весна,2017,ночь
0.292,81.0,весна,2017,ночь
2.0340000000000003,81.0,весна,2017,ночь
2.149,81.0,весна,2017,ночь
1.856,81.0,весна,2017,ночь
1.308,81.0,весна,2017,утро
1.158,81.0,весна,2017,утро
1.169,81.0,весна,2017,утро
1.105,81.0,весна,2017,утро
0.6759999999999999,81.0,весна,2017,утро
1.888,81.0,весна,2017,утро
0.736,81.0,весна,2017,день
3.138,81.0,весна,2017,день
2.627,81.0,весна,2017,день
3.004,81.0,весна,2017,день
2.336,81.0,весна,2017,день
2.463,81.0,весна,2017,день
3.497,81.0,весна,2017,вечер
2.377,81.0,весна,2017,вечер
2.789,81.0,весна,2017,вечер
2.194,81.0,весна,2017,вечер
1.577,81.0,весна,2017,вечер
1.466,81.0,весна,2017,вечер
0.875,65.8,весна,2017,ночь
0.804,65.8,весна,2017,ночь
0.283,65.8,весна,2017,ночь
1.165,65.8,весна,2017,ночь
0.307,65.8,весна,2017,ночь
0.596,65.8,весна,2017,ночь
0.493,65.8,весна,2017,утро
0.314,65.8,весна,2017,утро
0.4639999999999999,65.8,весна,2017,утро
0.425,65.8,весна,2017,утро
1.019,65.8,весна,2017,утро
0.772,65.8,весна,2017,утро
0.522,65.8,весна,2017,день
0.621,65.8,весна,2017,день
0.3429999999999999,65.8,весна,2017,день
0.347,65.8,весна,2017,день
0.283,65.8,весна,2017,день
0.47,65.8,весна,2017,день
0.495,65.8,весна,2017,вечер
0.375,65.8,весна,2017,вечер
0.416,65.8,весна,2017,вечер
0.537,65.8,весна,2017,вечер
0.35,65.8,весна,2017,вечер
0.364,65.8,весна,2017,вечер
0.497,70.7,зима,2017,ночь
0.32,70.7,зима,2017,ночь
0.293,70.7,зима,2017,ночь
0.296,70.7,зима,2017,ночь
0.253,70.7,зима,2017,ночь
0.405,70.7,зима,2017,ночь
0.687,70.7,зима,2017,утро
0.331,70.7,зима,2017,утро
0.193,70.7,зима,2017,утро
0.311,70.7,зима,2017,утро
0.21,70.7,зима,2017,утро
0.283,70.7,зима,2017,утро
0.24,70.7,зима,2017,день
0.357,70.7,зима,2017,день
0.33,70.7,зима,2017,день
0.504,70.7,зима,2017,день
0.213,70.7,зима,2017,день
1.255,70.7,зима,2017,день
1.514,70.7,зима,2017,вечер
2.242,70.7,зима,2017,вечер
1.723,70.7,зима,2017,вечер
1.744,70.7,зима,2017,вечер
1.249,70.7,зима,2017,вечер
1.192,70.7,зима,2017,вечер
0.861,74.1,зима,2017,ночь
0.337,74.1,зима,2017,ночь
0.362,74.1,зима,2017,ночь
0.858,74.1,зима,2017,ночь
0.75,74.1,зима,2017,ночь
0.531,74.1,зима,2017,ночь
0.655,74.1,зима,2017,утро
0.245,74.1,зима,2017,утро
0.315,74.1,зима,2017,утро
0.1889999999999999,74.1,зима,2017,утро
0.319,74.1,зима,2017,утро
0.264,74.1,зима,2017,утро
0.3339999999999999,74.1,зима,2017,день
0.246,74.1,зима,2017,день
1.2009999999999998,74.1,зима,2017,день
2.461,74.1,зима,2017,день
3.668,74.1,зима,2017,день
3.939,74.1,зима,2017,день
3.906,74.1,зима,2017,вечер
3.816,74.1,зима,2017,вечер
4.335,74.1,зима,2017,вечер
3.954,74.1,зима,2017,вечер
3.726,74.1,зима,2017,вечер
3.748,74.1,зима,2017,вечер
2.37,77.4,зима,2017,ночь
0.285,77.4,зима,2017,ночь
0.395,77.4,зима,2017,ночь
1.842,77.4,зима,2017,ночь
3.775,77.4,зима,2017,ночь
2.66,77.4,зима,2017,ночь
2.012,77.4,зима,2017,утро
0.759,77.4,зима,2017,утро
0.289,77.4,зима,2017,утро
0.292,77.4,зима,2017,утро
0.173,77.4,зима,2017,утро
0.284,77.4,зима,2017,утро
0.239,77.4,зима,2017,день
0.287,77.4,зима,2017,день
2.739,77.4,зима,2017,день
4.029,77.4,зима,2017,день
3.909,77.4,зима,2017,день
3.914,77.4,зима,2017,день
3.977,77.4,зима,2017,вечер
3.855,77.4,зима,2017,вечер
0.8690000000000001,77.4,зима,2017,вечер
0.5710000000000001,77.4,зима,2017,вечер
0.373,77.4,зима,2017,вечер
0.4,77.4,зима,2017,вечер
0.352,66.5,весна,2017,ночь
0.414,66.5,весна,2017,ночь
0.347,66.5,весна,2017,ночь
0.4379999999999999,66.5,весна,2017,ночь
0.3229999999999999,66.5,весна,2017,ночь
0.6559999999999999,66.5,весна,2017,ночь
0.539,66.5,весна,2017,утро
0.373,66.5,весна,2017,утро
0.265,66.5,весна,2017,утро
0.344,66.5,весна,2017,утро
0.2739999999999999,66.5,весна,2017,утро
0.375,66.5,весна,2017,утро
0.302,66.5,весна,2017,день
0.344,66.5,весна,2017,день
0.428,66.5,весна,2017,день
0.433,66.5,весна,2017,день
0.312,66.5,весна,2017,день
0.326,66.5,весна,2017,день
0.362,66.5,весна,2017,вечер
0.485,66.5,весна,2017,вечер
0.6920000000000001,66.5,весна,2017,вечер
0.637,66.5,весна,2017,вечер
0.344,66.5,весна,2017,вечер
0.344,66.5,весна,2017,вечер
0.26,68.6,весна,2017,ночь
0.35,68.6,весна,2017,ночь
0.236,68.6,весна,2017,ночь
0.375,68.6,весна,2017,ночь
0.225,68.6,весна,2017,ночь
0.346,68.6,весна,2017,ночь
0.5489999999999999,68.6,весна,2017,утро
0.409,68.6,весна,2017,утро
0.341,68.6,весна,2017,утро
3.451,68.6,весна,2017,утро
2.785,68.6,весна,2017,утро
0.35,68.6,весна,2017,утро
2.212,68.6,весна,2017,день
3.764,68.6,весна,2017,день
1.446,68.6,весна,2017,день
0.266,68.6,весна,2017,день
0.387,68.6,весна,2017,день
0.73,68.6,весна,2017,день
0.505,68.6,весна,2017,вечер
0.36,68.6,весна,2017,вечер
0.71,68.6,весна,2017,вечер
0.642,68.6,весна,2017,вечер
0.579,68.6,весна,2017,вечер
0.33,68.6,весна,2017,вечер
0.341,70.8,весна,2017,ночь
0.353,70.8,весна,2017,ночь
0.295,70.8,весна,2017,ночь
0.3429999999999999,70.8,весна,2017,ночь
0.302,70.8,весна,2017,ночь
0.3339999999999999,70.8,весна,2017,ночь
0.369,70.8,весна,2017,утро
0.957,70.8,весна,2017,утро
2.185,70.8,весна,2017,утро
2.287,70.8,весна,2017,утро
0.7909999999999999,70.8,весна,2017,утро
0.8190000000000001,70.8,весна,2017,утро
0.427,70.8,весна,2017,день
0.42,70.8,весна,2017,день
0.316,70.8,весна,2017,день
0.737,70.8,весна,2017,день
0.763,70.8,весна,2017,день
1.314,70.8,весна,2017,день
1.769,70.8,весна,2017,вечер
1.74,70.8,весна,2017,вечер
1.425,70.8,весна,2017,вечер
2.63,70.8,весна,2017,вечер
0.976,70.8,весна,2017,вечер
1.569,70.8,весна,2017,вечер
0.73,71.9,лето,2017,ночь
0.679,71.9,лето,2017,ночь
0.3389999999999999,71.9,лето,2017,ночь
0.625,71.9,лето,2017,ночь
0.326,71.9,лето,2017,ночь
0.33,71.9,лето,2017,ночь
0.342,71.9,лето,2017,утро
0.308,71.9,лето,2017,утро
0.696,71.9,лето,2017,утро
0.425,71.9,лето,2017,утро
1.035,71.9,лето,2017,утро
1.39,71.9,лето,2017,утро
0.7070000000000001,71.9,лето,2017,день
0.966,71.9,лето,2017,день
0.367,71.9,лето,2017,день
0.8240000000000001,71.9,лето,2017,день
1.056,71.9,лето,2017,день
0.542,71.9,лето,2017,день
1.229,71.9,лето,2017,вечер
0.615,71.9,лето,2017,вечер
1.162,71.9,лето,2017,вечер
1.118,71.9,лето,2017,вечер
1.516,71.9,лето,2017,вечер
1.062,71.9,лето,2017,вечер
0.278,72.6,лето,2017,ночь
0.6829999999999999,72.6,лето,2017,ночь
0.629,72.6,лето,2017,ночь
0.32,72.6,лето,2017,ночь
0.288,72.6,лето,2017,ночь
0.259,72.6,лето,2017,ночь
1.0659999999999998,72.6,лето,2017,утро
0.7979999999999999,72.6,лето,2017,утро
0.293,72.6,лето,2017,утро
0.261,72.6,лето,2017,утро
0.69,72.6,лето,2017,утро
0.289,72.6,лето,2017,утро
0.595,72.6,лето,2017,день
0.265,72.6,лето,2017,день
0.693,72.6,лето,2017,день
1.069,72.6,лето,2017,день
0.721,72.6,лето,2017,день
1.638,72.6,лето,2017,день
